SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI
532651,SPL INDS    ,B ,Q,24.05,25.00,24.05,24.95,24.95,25.00,9,1199,29689.00,
532652,KARNATAKA BK,A ,Q,123.00,126.75,121.25,126.25,126.25,122.75,2015,287695,35939226.00,
532654,MCLEOD RUSSE,A ,Q,160.00,165.95,160.00,164.85,164.85,161.95,298,37962,6189324.00,
532656,FACOR ALLOYS,X ,Q,1.89,2.31,1.89,2.29,2.28,2.10,372,969590,1991132.00,
532658,EON ELECT   ,B ,Q,90.20,92.00,86.00,89.45,89.45,87.45,156,11925,1065675.00,
532659,IDFC        ,A ,Q,52.25,52.85,51.95,52.60,52.60,52.45,739,217336,11423569.00,
532660,VIVIMED LABS,B ,Q,80.80,81.40,78.00,78.25,78.00,80.15,735,98095,7803398.00,
532661,RANE MADRAS ,B ,Q,932.20,940.00,920.00,929.00,940.00,935.10,93,1460,1353267.00,
532662,HT MEDIA    ,B ,Q,88.00,88.25,87.00,87.30,87.25,88.30,642,24276,2122648.00,
532663,SASKEN      ,B ,Q,733.00,752.00,720.50,746.65,743.50,728.65,70,1445,1056978.00,
532665,RAJVIR IND  ,T ,Q,36.05,36.05,35.30,35.30,35.30,37.15,6,1421,50833.00,
532666,FCS SOFTWARE,T ,Q,0.36,0.37,0.35,0.37,0.37,0.36,61,559036,202683.00,
532667,SUZLONENERGY,A ,Q,11.75,12.18,11.45,11.98,11.98,11.64,2368,4147269,48866870.00,
532668,AURIONPRO SO,B ,Q,228.60,234.00,228.25,232.80,230.00,233.85,104,3412,789613.00,
532669,SOUTHBIOTEC ,XT,Q,2.67,2.95,2.67,2.68,2.67,2.81,29,17982,48107.00,
532670,RENUKA SUGAR,A ,Q,15.50,15.60,15.45,15.50,15.50,15.50,135,105785,1636805.00,
532673,KM SUGARMILL,B ,Q,10.54,10.70,10.40,10.51,10.50,10.55,36,18680,196706.00,
532674,BANNARI AMMA,B ,Q,250.00,250.00,250.00,250.00,250.00,246.20,1,1,250.00,
532676,PBA INFRASTR,T ,Q,13.75,13.75,13.35,13.42,13.75,13.10,6,440,6010.00,
532678,BOMBAY RAYON,B ,Q,38.50,38.50,36.60,37.75,37.60,38.30,210,44652,1686199.00,
532679,SORILINFRA  ,B ,Q,241.00,263.60,237.00,250.15,250.15,228.95,3356,166091,41951422.00,
532682,ABG SHIPYARD,Z ,Q,7.70,8.23,7.70,8.07,7.95,7.95,19,4760,38329.00,
532683,AIAENGINEER ,A ,Q,1448.35,1455.00,1400.00,1400.60,1400.60,1448.05,1142,3135822,4392058782.00,
532684,EVEREST KANT,B ,Q,45.50,48.75,44.20,48.50,48.50,45.80,1146,165567,7773165.00,
532686,KERNEX MICRO,Z ,Q,40.05,40.80,40.00,40.30,40.25,40.50,7,676,27105.00,
532687,REPRO INDIA ,B ,Q,709.90,709.90,696.70,707.50,705.00,714.45,16,65,45825.00,
532689,PVR LTD     ,A ,Q,1262.05,1266.10,1236.50,1245.30,1245.30,1255.35,949,8224,10255728.00,
532690,RAMSARUP IND,T ,Q,1.30,1.30,1.30,1.30,1.30,1.35,1,25,32.00,
532692,RADHA MADHAV,B ,Q,29.50,29.65,28.70,29.05,29.00,29.10,75,54231,1581115.00,
532693,PUNJ LLOYD  ,B ,Q,18.05,20.00,18.00,18.30,18.30,18.45,745,356931,6609832.00,
532694,BARTRONICSIN,B ,Q,10.82,11.15,10.52,10.76,10.70,10.61,33,8701,94033.00,
532695,CELEBRITYFAS,B ,Q,16.00,16.25,15.70,16.00,16.25,16.35,64,15380,247184.00,
532696,EDUCOMP SOLN,Z ,Q,4.68,4.90,4.68,4.68,4.68,4.92,66,35253,165709.00,
532698,NITINSPINNER,B ,Q,101.50,101.95,100.85,101.60,101.60,101.50,57,3809,386278.00,
532699,ROYALORCH   ,B ,Q,177.50,177.50,172.85,174.30,173.75,176.70,28,766,133790.00,
532700,ENT NETWORK ,B ,Q,701.00,702.00,700.00,700.60,700.00,702.20,23,500,350424.00,
532701,SREE SAKTHI ,ST,Q,7.60,7.60,7.60,7.60,7.60,8.00,1,85,646.00,
532702,GUJ PETRONET,A ,Q,188.30,192.50,187.60,189.70,189.70,188.75,859,17001,3236310.00,
532705,JAGRAN PRAK ,B ,Q,171.80,175.00,170.50,173.35,173.90,171.00,41,1006,172763.00,
532706,INOX LEISURE,A ,Q,269.95,273.80,262.50,263.45,262.50,271.10,263,6310,1682152.00,
532707,DYNEMIC PRO ,B ,Q,192.75,193.45,187.10,192.25,192.25,189.75,39,1778,340279.00,
532708,GVK POWERINF,B ,Q,15.15,16.65,14.60,16.65,16.65,15.15,2120,2717935,42924430.00,
532710,SADBHAV ENGG,A ,Q,402.60,402.60,398.30,398.40,398.45,402.10,107,2445,979602.00,
532711,SUNIL HITECH,B ,Q,7.88,7.88,7.50,7.68,7.68,7.79,503,511301,3912568.00,
532712,REL COM LTD ,A ,Q,23.80,25.20,23.55,24.35,24.35,23.35,15324,14998447,365237343.00,
532713,SAKUMA EXPO ,B ,Q,170.70,180.65,170.70,180.65,180.65,164.25,106,7397,1331684.00,
532714,KEC INTERN  ,A ,Q,416.15,417.55,409.00,413.05,413.05,414.55,571,27646,11399866.00,
532715,GITANJALI GE,B ,Q,6.60,6.60,6.60,6.60,6.60,6.90,55,63141,416730.00,
532716,GILLA ARBUT ,B ,Q,66.15,68.70,66.10,68.00,68.00,65.80,10,219,14559.00,
532717,INDOTECHTR  ,B ,Q,181.40,187.75,179.00,183.90,183.85,187.90,44,1633,297541.00,
532718,PRATIBHA IND,T ,Q,6.70,6.70,6.56,6.61,6.61,6.90,43,34066,225461.00,
532719,BL KASHYAP  ,B ,Q,42.40,47.25,42.40,46.65,47.25,44.80,343,72081,3270498.00,
532720,M&M FINANSER,A ,Q,488.00,504.00,484.00,495.50,495.95,487.90,2646,115992,57562084.00,
532721,VISA STEEL  ,B ,Q,15.40,15.40,15.10,15.15,15.30,15.35,14,2339,35721.00,
532722,NITCO TILES ,B ,Q,106.65,106.90,103.75,105.85,105.85,105.80,291,20919,2200846.00,
532725,SOLAR IND   ,B ,Q,1063.20,1074.95,1063.20,1072.20,1072.95,1071.20,25,102,109339.00,
532726,GALLAN METAL,T ,Q,40.70,40.70,40.50,40.60,40.60,39.50,6,225,9144.00,
532727,ADHUNIK MET ,B ,Q,4.20,4.65,4.20,4.55,4.52,4.24,100,49794,218246.00,
532728,MALU PAPER  ,B ,Q,35.90,36.95,35.40,36.95,36.95,33.60,46,7545,277735.00,
532729,UTTAM SUGAR ,B ,Q,101.85,102.00,98.00,99.15,99.00,99.95,60,4157,418187.00,
532730,STL GLOBAL  ,B ,Q,16.10,17.75,16.10,17.50,17.50,17.25,22,3496,60236.00,
532731,ROHIT FERRO ,B ,Q,2.50,2.50,2.50,2.50,2.50,2.39,4,3131,7827.00,
532732,KEWAL KIRAN ,B ,Q,1614.95,1614.95,1555.00,1571.30,1560.00,1575.00,11,38,59907.00,
532733,SUN TVNET   ,A ,Q,888.00,895.60,868.25,888.80,888.80,875.10,1121,57149,50543672.00,
532734,GODAWARI POW,B ,Q,530.10,563.60,514.05,536.55,536.55,506.00,5398,139175,75444556.00,
532735,RSYSTEMINT  ,B ,Q,37.85,37.85,36.75,36.75,36.75,37.35,30,4803,178423.00,
532737,EMKAY GLOB F,B ,Q,178.90,178.90,165.00,169.40,170.40,180.65,514,17341,2928996.00,
532738,TANTIA CONS ,T ,Q,12.65,13.80,12.65,13.80,13.80,13.30,6,330,4384.00,
532740,LOKESH MACH ,B ,Q,61.85,61.85,60.65,60.85,60.85,61.45,13,510,31210.00,
532741,KAMDHENU    ,B ,Q,261.40,265.45,255.00,258.30,257.20,261.40,59,1920,500108.00,
532742,PAUSHAK LTD ,X ,Q,1410.00,1515.00,1410.00,1430.35,1410.00,1402.90,124,1273,1855891.00,
532744,GTN TEXTILE ,B ,Q,18.55,18.60,18.40,18.55,18.55,17.00,23,6448,119495.00,
532745,INDICAP     ,XT,Q,64.90,65.00,60.00,61.45,62.50,63.15,51,12796,789364.00,
532746,UNITY INFRA ,B ,Q,5.20,5.20,4.78,4.90,4.90,4.73,6,1597,8101.00,
532748,PRIME FOCUS ,B ,Q,91.00,95.00,91.00,92.45,91.50,91.80,103,4115,382337.00,
532749,ALLCARGO    ,B ,Q,151.50,151.70,150.40,151.35,151.70,151.35,190,14235,2155296.00,
532751,EASUNREYRL  ,B ,Q,17.85,17.90,17.85,17.90,17.90,16.30,22,3135,56111.00,
532754,GMR INFRASTR,A ,Q,18.90,20.30,18.65,20.15,20.15,18.85,4573,5794543,114421171.00,
532755,TECH MAH    ,A ,Q,615.00,621.80,614.55,618.25,619.00,616.60,960,44120,27280127.00,
532756,MAHINDCIE   ,A ,Q,222.95,230.00,219.00,224.45,224.45,222.00,196,8234,1829889.00,
532757,VOLTAMP TRAN,B ,Q,1131.20,1142.00,1122.60,1132.10,1132.10,1131.65,37,307,348416.00,
532759,ATLANTA     ,B ,Q,82.05,82.45,80.80,82.00,82.00,81.80,223,13873,1134841.00,
532760,DEEP INDS   ,B ,Q,163.25,170.80,162.10,168.10,168.25,163.20,382,11551,1930762.00,
532761,HOV SERVICES,B ,Q,243.95,259.45,242.50,249.15,249.15,240.45,153,4031,1012414.00,
532762,ACTION CONST,B ,Q,175.00,183.15,174.15,179.80,179.80,176.60,1399,118481,21306971.00,
532764,GEECEE      ,B ,Q,138.55,138.55,136.15,137.40,137.40,140.80,66,4642,640503.00,
532765,USHER AGRO  ,B ,Q,4.87,4.88,4.81,4.88,4.88,4.65,22,11099,54078.00,
532766,RICHA IND   ,X ,Q,12.40,12.43,11.35,12.24,12.25,11.83,107,27121,326846.00,
532767,GAYATRI PROJ,B ,Q,213.95,213.95,209.80,211.65,210.95,213.00,49,5043,1066504.00,
532768,FIEM INDS   ,B ,Q,922.00,930.00,918.10,926.95,922.85,921.95,71,1831,1686855.00,
532770,HANUNG TOYS ,T ,Q,2.93,2.94,2.81,2.94,2.87,2.80,32,30478,89526.00,
532771,JHS SVEN    ,B ,Q,61.95,62.95,61.40,62.15,62.30,61.85,175,20198,1254723.00,
532772,DCBBANK     ,A ,Q,170.35,174.00,169.45,173.10,173.95,170.20,547,54242,9264553.00,
532773,GLOBAL VECT ,B ,Q,126.00,127.00,124.30,125.90,127.00,126.90,66,4148,518352.00,
532774,ACCEL FRONTL,B ,Q,52.00,52.35,52.00,52.30,52.30,52.55,9,26550,1380770.00,
532775,GTL INFRAST ,B ,Q,2.87,2.88,2.70,2.88,2.88,2.75,530,1368377,3868938.00,
532776,SHIVAM AUTO ,B ,Q,83.25,84.20,81.60,83.20,83.30,83.05,261,22469,1872768.00,
532777,INFO EDGE   ,A ,Q,1209.20,1232.30,1201.50,1203.50,1201.50,1202.05,72,556,672222.00,
532778,LANCO INFRA ,T ,Q,1.12,1.14,1.08,1.11,1.10,1.12,210,818578,911410.00,
532779,TORNT POWER ,A ,Q,242.10,248.50,240.05,246.90,246.90,242.10,1318,95434,23350420.00,
532780,PARSVNATH   ,B ,Q,13.95,14.70,13.95,14.15,14.15,13.75,145,50551,718666.00,
532782,SUTLEJ TEXT ,B ,Q,77.45,79.80,77.45,79.40,79.50,79.20,17,779,61617.00,
532783,DAAWAT      ,B ,Q,95.70,96.35,94.10,95.15,95.15,95.65,922,142056,13540403.00,
532784,SOBHA       ,A ,Q,535.00,564.00,535.00,547.55,547.55,508.10,8732,294383,162351580.00,
532785,RUCHIRA PAP ,B ,Q,175.05,175.05,172.00,172.50,172.05,174.55,83,3147,545121.00,
532787,ESS DEE ALUM,T ,Q,57.75,57.75,57.75,57.75,57.75,55.00,14,1823,105278.00,
532788,XLENERGY    ,T ,Q,1.89,2.07,1.89,1.90,1.90,1.98,7,5298,10066.00,
532790,TANLA       ,B ,Q,37.00,39.35,36.25,38.80,38.80,36.80,1179,312035,11984053.00,
532794,ZEEMEDIA    ,B ,Q,39.50,40.00,38.90,39.15,39.15,39.30,498,56374,2208376.00,
532795,SITINET     ,B ,Q,15.90,16.00,15.90,15.95,15.90,16.20,19,3391,54018.00,
532796,LUMAX TECH  ,B ,Q,841.95,864.00,841.95,858.85,864.00,842.30,14,537,457563.00,
532797,AUTOIND     ,T ,Q,77.60,77.60,74.00,77.60,77.60,73.95,48,5432,417939.00,
532798,NTWK MED INV,A ,Q,60.35,60.65,59.10,59.45,59.45,60.30,779,223837,13369739.00,
532799,HUBTOWN     ,B ,Q,75.15,77.05,74.00,75.85,75.85,74.90,825,114104,8636319.00,
532800,TV18BRDCST  ,A ,Q,69.00,69.15,67.75,68.55,68.50,68.90,1722,657112,44886096.00,
532801,CAMBRIDGE   ,B ,Q,66.80,66.80,64.50,64.50,64.50,65.80,6,141,9185.00,
532803,POCHIRAJU IN,T ,Q,4.55,4.55,4.55,4.55,4.55,4.34,2,300,1365.00,
532804,TECHNOCRAFT ,B ,Q,519.60,525.00,519.60,522.65,522.00,520.00,9,97,50736.00,
532805,REDINGTON   ,A ,Q,153.90,156.70,151.10,155.20,155.50,153.85,75,2074,320106.00,
532806,AI CHAMPDNY ,T ,Q,30.00,30.00,29.20,29.20,29.20,30.70,2,156,4635.00,
532807,CINELINE    ,B ,Q,74.00,75.00,73.35,74.05,74.25,74.90,10,1107,82945.00,
532808,PGIL        ,B ,Q,110.90,120.45,110.90,118.00,120.45,114.25,11,656,77256.00,
532809,FSL         ,A ,Q,55.90,57.30,55.10,56.65,56.65,56.40,3713,1395242,78465990.00,
532810,POWER FINAN ,A ,Q,87.50,90.00,87.50,89.60,89.60,88.20,1415,370425,32945839.00,
532811,AHLUWALIA CO,B ,Q,392.00,399.90,392.00,396.20,395.25,396.25,24,1477,587010.00,
532812,TRANSWARRANT,B ,Q,8.60,9.16,8.60,9.15,9.15,9.05,3,102,878.00,
532813,C & C CONSTR,B ,Q,51.95,53.00,51.60,52.25,52.25,51.10,55,13172,688148.00,
532814,INDIAN BANK ,A ,Q,321.90,323.20,314.20,320.95,320.50,317.20,1499,126887,40499041.00,
532815,SMS PHARMACE,B ,Q,77.80,79.80,77.75,79.05,78.90,79.15,24,1623,128186.00,
532817,ORIENTAL    ,B ,Q,12.40,12.40,12.40,12.40,12.40,12.68,2,49,607.00,
532819,MINDTREE LTD,A ,Q,807.30,839.00,807.00,830.65,830.65,804.75,11125,219685,182197293.00,
532820,ELAND       ,B ,Q,13.60,13.60,13.20,13.25,13.35,13.15,30,8077,106938.00,
532822,IDEA CELL   ,A ,Q,76.65,78.00,74.70,74.90,74.90,77.00,2602,886492,66916602.00,
532823,EURO CERAMIC,B ,Q,5.45,5.55,5.37,5.50,5.50,5.37,14,2100,11532.00,
532826,RAJ TELE    ,B ,Q,55.95,55.95,55.50,55.80,55.80,55.25,5,210,11727.00,
532827,PAGE INDUSTR,A ,Q,23733.25,23999.95,23710.60,23926.65,23950.00,23993.95,103,170,4054388.00,
532828,AMD INDUS   ,T ,Q,29.10,30.00,29.10,29.80,29.80,28.80,16,1533,45075.00,
532829,LAWRESHWAR  ,X ,Q,47.40,47.40,41.10,43.40,43.70,42.50,40,3113,131024.00,
532830,ASTRAL POLY ,A ,Q,917.00,924.00,915.00,920.90,923.00,910.35,87,160664,147810616.00,
532832,INDBUL REAL ,A ,Q,190.90,192.85,187.10,190.15,190.15,189.30,4451,740275,140803001.00,
532834,CAMLINFINE  ,B ,Q,104.80,110.40,104.50,108.90,108.90,104.50,1514,154366,16695863.00,
532839,DISH TV     ,A ,Q,71.50,72.25,70.60,72.05,71.90,71.50,841,179390,12828629.00,
532841,SAHYA INDU  ,X ,Q,285.00,285.00,268.00,272.35,272.35,270.05,129,7460,2023349.00,
532842,SREE RAYALA ,B ,Q,168.00,168.00,160.00,165.25,167.50,160.25,27,1697,278689.00,
532843,FORTIS      ,A ,Q,138.80,144.60,134.80,138.85,138.85,137.50,12108,1796456,253142666.00,
532845,TGBHOTELS   ,B ,Q,38.00,38.85,37.60,38.00,37.60,37.90,201,27131,1029935.00,
532847,HILTON MET  ,B ,Q,34.00,34.10,33.45,33.65,33.65,34.00,59,5612,189460.00,
532848,DELTA CORP  ,A ,Q,282.10,283.00,259.00,276.70,276.70,283.75,6389,530968,147039521.00,
532850,MIC ELECTRON,T ,Q,5.89,6.05,5.77,6.05,6.05,5.77,98,76598,457056.00,
532851,INSECTCID   ,B ,Q,758.45,766.00,752.45,757.55,758.00,750.75,149,1461,1108378.00,
532852,MCD HOLDING ,B ,Q,41.95,43.80,40.80,41.45,40.80,40.05,720,124852,5208341.00,
532853,ASAHI SONG  ,B ,Q,339.75,349.00,339.05,340.25,339.70,344.95,97,6079,2077325.00,
532854,NITIN FIRE  ,B ,Q,5.20,5.32,5.19,5.32,5.32,5.07,75,72341,383457.00,
532855,HARYA CAPFIN,X ,Q,43.60,43.60,42.10,43.60,43.60,41.55,5,565,24229.00,
532856,TIME TECHNO ,A ,Q,176.40,182.85,176.40,180.90,179.80,175.55,413,20350,3666155.00,
532859,HGSL        ,B ,Q,831.00,839.55,831.00,832.60,831.70,826.45,22,212,176689.00,
532864,NELCAST     ,B ,Q,93.85,93.85,90.00,91.30,91.30,93.35,144,7416,679017.00,
532865,MEGHMANI    ,B ,Q,95.00,95.55,93.55,94.95,94.95,94.95,813,140003,13266598.00,
532866,QUINTEGRA SO,T ,Q,0.83,0.91,0.83,0.91,0.91,0.87,5,5540,4697.00,
532867,V2RETAIL    ,B ,Q,467.40,473.45,455.75,459.65,460.25,466.50,565,15832,7346642.00,
532868,DLF LIMITED ,A ,Q,205.00,206.35,202.10,204.40,204.40,206.30,1999,316640,64576284.00,
532869,TARMAT      ,B ,Q,56.55,63.05,54.40,60.75,60.75,59.15,1025,84784,5096414.00,
532871,CELESTIAL   ,B ,Q,15.55,15.90,15.20,15.80,15.80,15.50,58,42112,650799.00,
532872,SUNPHA ADV  ,A ,Q,387.40,406.00,387.40,402.05,402.05,388.20,1157,41184,16473236.00,
532873,HOUSING DEV ,A ,Q,41.50,41.95,41.10,41.55,41.55,41.55,1971,1322495,54765448.00,
532874,SURYACHAKRA ,XT,Q,0.77,0.84,0.77,0.83,0.83,0.81,22,25470,20609.00,
532875,ALLIED DIGIT,B ,Q,21.75,22.50,21.75,22.25,22.25,21.55,15,3128,69681.00,
532877,SIMPLEX PROJ,B ,Q,26.00,26.65,25.25,26.10,25.95,25.20,50,8424,220179.00,
532878,ALPA LAB    ,B ,Q,40.55,40.75,40.05,40.30,40.05,40.05,24,2749,111100.00,
532879,SIR SHADI LA,X ,Q,40.00,41.80,38.55,39.15,39.70,39.60,12,690,27721.00,
532880,OMAXE LTD   ,A ,Q,219.75,220.50,219.75,219.80,219.85,219.70,345,26864,5914791.00,
532883,ZYLOG SYSTEM,T ,Q,2.28,2.52,2.28,2.48,2.47,2.40,48,15225,37677.00,
532884,REFEX       ,B ,Q,16.00,18.15,15.40,17.60,17.60,16.85,30,2971,50806.00,
532885,CENTRAL BK  ,A ,Q,71.00,72.35,70.50,71.00,71.00,70.35,812,155168,11056813.00,
532886,SEL MANUF   ,B ,Q,2.56,2.57,2.38,2.57,2.57,2.34,130,298226,763419.00,
532887,NTL         ,T ,Q,3.45,3.45,3.45,3.45,3.45,3.32,2,2000,6900.00,
532888,ASIAN GRANIT,B ,Q,499.05,505.00,496.05,498.40,498.40,499.05,369,9882,4948257.00,
532889,K.P.R. MILL ,A ,Q,651.20,651.40,637.00,640.60,640.60,639.55,64,1339,856906.00,
532890,TAKE SOLUT  ,B ,Q,175.00,176.00,172.50,174.95,175.00,174.35,147,11095,1944015.00,
532891,PURAVANKARA ,B ,Q,154.00,156.45,151.10,151.70,151.50,150.70,574,31720,4854833.00,
532892,MOTILALOFS  ,A ,Q,1028.05,1045.00,1020.00,1027.15,1034.00,1037.00,237,3091,3178354.00,
532893,VTM LTD     ,X ,Q,29.85,29.90,29.20,29.60,29.50,29.40,28,2602,76892.00,
532894,IWIND ENERGY,T ,Q,8.80,8.92,8.36,8.91,8.92,8.50,48,17282,150873.00,
532895,NAGREKA CAP ,B ,Q,38.00,38.30,38.00,38.30,38.30,40.30,5,352,13428.00,
532896,MAGNUM VENT ,B ,Q,10.75,10.96,10.00,10.96,10.96,10.44,63,49717,542843.00,
532898,POWER GRID  ,A ,Q,198.00,198.00,195.70,196.20,196.75,196.55,517,553037,108766697.00,
532899,KAVERI SEED ,A ,Q,500.55,522.90,490.95,518.20,518.00,501.55,925,39445,20337886.00,
532900,PAISALO     ,B ,Q,306.10,312.95,302.90,303.00,302.90,304.95,37,467,142300.00,
532902,CONSOL CONST,B ,Q,4.30,4.39,4.10,4.11,4.11,4.27,66,49269,205818.00,
532904,SUPREME INFR,B ,Q,51.00,51.30,48.00,48.20,48.75,49.60,159,19277,949339.00,
532906,MAANALU     ,B ,Q,154.00,157.00,148.10,149.55,149.55,153.90,98,5762,870295.00,
532907,ILFSENGG    ,B ,Q,36.50,37.85,35.35,37.00,37.00,34.70,351,43059,1569870.00,
532908,SHARON BIO  ,Z ,Q,5.69,5.85,5.50,5.79,5.79,5.60,27,12390,70568.00,
532914,ARCOTECH LTD,B ,Q,36.00,39.95,35.10,35.25,35.25,36.30,1076,167854,6010190.00,
532915,RELIGARE ENT,A ,Q,53.45,54.40,52.10,53.65,53.65,53.10,887,218273,11638114.00,
532916,BARAK VALL  ,T ,Q,30.90,30.90,29.00,29.00,29.00,29.70,4,203,6078.00,
532918,RATHI BARS  ,XT,Q,24.00,25.65,24.00,25.55,25.60,24.45,83,17744,450546.00,
532919,ALLIED COMP ,XT,Q,0.49,0.49,0.49,0.49,0.49,0.49,4,2100,1029.00,
532920,EMPEE DIST  ,T ,Q,35.00,35.85,33.50,34.60,34.60,34.45,59,14334,495050.00,
532921,ADANI PORTS ,A ,Q,379.70,383.70,374.80,378.30,378.30,375.25,1973,173389,65754050.00,
532922,EDELWEISS   ,A ,Q,251.90,257.65,248.30,256.65,256.65,250.20,1277,99838,25334332.00,
532923,REN JEWELERY,B ,Q,323.45,333.30,321.60,323.80,324.50,318.35,89,14371,4669545.00,
532924,KOLTEPATIL  ,B ,Q,323.80,332.90,323.80,326.85,326.00,321.20,574,25424,8344713.00,
532925,KAUSHAL INFR,B ,Q,2.50,2.56,2.45,2.45,2.45,2.44,8,3680,9299.00,
532926,JYOTHY LAB  ,B ,Q,379.00,382.00,375.50,380.65,382.00,379.50,135,2455,931838.00,
532927,ECLERX      ,A ,Q,1241.00,1245.70,1229.90,1238.75,1234.00,1233.05,143,1131,1399353.00,
532928,TRIL        ,B ,Q,28.90,29.30,28.00,28.70,28.70,29.00,362,43401,1243479.00,
532929,BRIGADE     ,B ,Q,270.90,270.90,260.05,262.60,262.60,262.10,384,14595,3866780.00,
532930,BGR ENERGY  ,B ,Q,105.85,108.50,105.25,107.25,108.00,106.70,183,11405,1227905.00,
532931,BURNPUR     ,T ,Q,9.44,9.66,9.44,9.66,9.66,9.20,68,43314,418040.00,
532932,MANAKSIA LTD,B ,Q,58.20,58.25,56.20,56.70,57.15,57.40,60,11330,650572.00,
532933,PORWAL AUTO ,X ,Q,53.00,57.40,53.00,55.65,55.65,52.65,164,14721,812607.00,
532934,PPAP        ,B ,Q,561.20,575.00,560.00,571.60,575.00,559.80,139,2975,1692350.00,
532935,ARIES AGRO  ,B ,Q,194.00,215.15,194.00,202.15,202.15,195.60,593,24831,5164049.00,
532937,KUANTUM     ,X ,Q,750.00,750.00,736.05,743.90,740.00,750.00,17,292,217318.00,
532938,CAPF        ,A ,Q,659.80,663.45,651.65,656.65,656.65,656.00,683,29400,19332756.00,
532939,RPOWER      ,A ,Q,42.80,43.10,41.05,41.60,41.60,42.65,3712,1700507,71088226.00,
532940,J KUMAR INFR,B ,Q,293.00,294.90,290.00,290.90,290.00,294.30,63,1455,425727.00,
532941,CORDS CABLE ,B ,Q,85.00,90.50,84.50,89.45,89.00,83.50,77,7871,687071.00,
532942,KNR CONST   ,B ,Q,295.00,295.00,289.70,290.85,290.85,293.75,222,12340,3591653.00,
532944,ONMOBILE    ,B ,Q,46.00,47.35,46.00,46.40,46.25,46.75,128,19049,889183.00,
532945,SHRIRAM EPC ,B ,Q,27.90,28.35,27.70,28.00,28.00,27.90,116,23366,654747.00,
532946,BANG        ,B ,Q,32.25,33.40,31.80,32.80,32.80,32.50,25,2482,80696.00,
532947,IRB INFRA   ,A ,Q,241.00,246.25,238.05,244.90,244.90,240.75,629,50474,12294439.00,
532948,TULSI EXTRU ,T ,Q,1.91,1.91,1.82,1.82,1.82,1.82,11,2144,3947.00,
532951,GSS INFOTECH,B ,Q,55.05,55.50,53.30,53.55,53.55,54.65,214,29861,1615986.00,
532952,NAHAR CAP   ,B ,Q,137.20,140.00,137.20,138.55,138.00,138.90,20,1288,178466.00,
532953,V GUARD IND ,A ,Q,230.40,231.50,229.15,229.95,229.95,229.90,461,30996,7142346.00,
532955,RECLTD      ,A ,Q,131.00,132.40,130.00,131.65,131.65,130.20,1346,280082,36690715.00,
532957,GOKAK TEXTI ,SS,Q,41.05,44.00,41.00,41.35,41.00,42.50,7,10901,447699.00,
532959,GAMMON INFRA,B ,Q,2.53,2.63,2.51,2.59,2.56,2.55,353,937590,2419234.00,
532960,IBVENTURES  ,A ,Q,286.00,288.40,279.90,284.25,284.25,286.35,1695,163092,46440120.00,
532961,SITA SHREE  ,T ,Q,3.00,3.00,2.91,2.91,2.91,2.95,3,1075,3218.00,
532966,TITAGARH WAG,A ,Q,116.70,120.85,115.50,119.15,119.15,116.70,1171,168809,20018723.00,
532967,KIRI DYES   ,B ,Q,465.75,478.00,461.00,468.00,468.00,465.75,481,19642,9153254.00,
532972,SANKHYA INFO,X ,Q,124.90,124.90,106.00,117.50,118.25,117.45,537,76962,9064041.00,
532974,ABML        ,B ,Q,82.80,82.80,78.10,79.25,79.25,83.65,1686,153566,12254162.00,
532975,AISHWARYA TE,X ,Q,5.01,5.20,5.00,5.20,5.20,5.11,10,2481,12527.00,
532976,JAIBALA IND ,B ,Q,11.90,12.40,11.71,12.02,12.28,12.00,12,1837,22120.00,
532977,BAJAJ AUTO  ,A ,Q,2815.00,2823.65,2776.00,2783.05,2783.05,2810.55,1315,37887,105574121.00,
532978,BAJAJ FINSE ,A ,Q,5444.00,5504.00,5417.55,5488.80,5460.00,5441.25,919,8068,44144766.00,
532980,GOKUL REFOIL,B ,Q,14.40,15.55,14.35,15.40,15.40,14.60,36,13802,206540.00,
532983,RPG LIFESCI ,B ,Q,423.75,426.90,416.65,419.70,419.70,423.10,165,2929,1236205.00,
532985,KOTAK SENSEX,B ,Q,338.00,342.00,337.00,339.13,337.00,339.00,12,183,61971.00,
532986,NIRAJ CEMENT,XT,Q,38.00,40.10,38.00,38.75,38.75,38.20,36,6101,239532.00,
532987,RANE BRAKE  ,B ,Q,1053.40,1070.00,1042.15,1063.00,1061.00,1060.35,71,571,605817.00,
532988,RANE ENGVL  ,B ,Q,480.20,526.00,480.20,517.20,517.00,525.10,17,232,120698.00,
532989,BAFNA PHARMA,T ,Q,27.40,27.40,27.00,27.35,27.35,27.55,5,520,14222.00,
532990,METKORE     ,B ,Q,2.85,3.10,2.85,3.02,3.07,3.00,17,10375,30939.00,
532991,MVL LIMITED ,B ,Q,0.45,0.45,0.41,0.45,0.45,0.43,13,23371,10219.00,
532994,ARCHIDPLY IN,B ,Q,85.15,85.15,83.25,83.60,83.25,84.85,47,3001,251990.00,
532997,KSK ENERGY  ,T ,Q,9.33,9.70,9.00,9.63,9.69,9.33,117,110334,1032058.00,
532998,LEHIL       ,B ,Q,30.00,30.30,29.60,30.20,29.60,30.00,21,3750,113137.00,
